subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,scores,preproc
SS12,24,Start24,Stop24,431929.02602608525,431934.0163421604,4.0,8.5,5,8.5,True,"[np.float64(401002.95681355183), np.float64(537546.7869707216), np.float64(299831.2190669279), np.float64(374895.0800238595), np.float64(855062.6638673905), np.float64(15256981.44819566)]",bandpass+dc+sns
SS13,1,Start1,Stop1,432092.3836158397,432097.3796741651,4.0,7.0,0,7.0,True,"[np.float64(7708119.30787231), np.float64(100355.24371999808), np.float64(642066.32048093), np.float64(43822.903197847605), np.float64(2984570.9312167238), np.float64(1827791.0110787768)]",bandpass+dc+sns
SS13,2,Start2,Stop2,432104.5785416339,432109.58263855975,4.0,8.0,5,8.5,False,"[np.float64(560923.3336821976), np.float64(64714.825132849124), np.float64(3063952.911302503), np.float64(113385.19784900502), np.float64(682694.0382011086), np.float64(8263245.325700153)]",bandpass+dc+sns
SS13,3,Start3,Stop3,432116.9833015417,432121.9883661677,4.0,9.0,5,8.5,False,"[np.float64(2104191.94773765), np.float64(204949.49059562339), np.float64(7163118.899428326), np.float64(58581.31899003829), np.float64(1395588.4800214868), np.float64(62710698.555112556)]",bandpass+dc+sns
SS13,4,Start4,Stop4,432129.19657653704,432134.1951763626,4.0,11.0,5,8.5,False,"[np.float64(2533799.41995251), np.float64(581565.1051473034), np.float64(2291772.2824394614), np.float64(957090.827153262), np.float64(972525.0344156019), np.float64(36921258.01805882)]",bandpass+dc+sns
SS13,5,Start5,Stop5,432141.4109151325,432146.4019905575,4.0,7.5,4,7.5,True,"[np.float64(3242063.0009174207), np.float64(769050.8451278147), np.float64(470457.3366606378), np.float64(95521.53768988219), np.float64(11167184.080805158), np.float64(3917761.258405881)]",bandpass+dc+sns
SS13,6,Start6,Stop6,432153.6077017268,432158.61624285294,4.0,8.5,5,8.5,True,"[np.float64(1490856.0914255746), np.float64(413681.54986887367), np.float64(59247.85154555285), np.float64(32989.750501922084), np.float64(497249.49060541636), np.float64(17583967.750350516)]",bandpass+dc+sns
SS13,7,Start7,Stop7,432166.0154768347,432171.01571656036,4.0,7.0,0,7.0,True,"[np.float64(20785573.47139807), np.float64(285282.4971403351), np.float64(1459053.9687995936), np.float64(56570.85641092983), np.float64(3782741.724329855), np.float64(4181084.3347677323)]",bandpass+dc+sns
SS13,8,Start8,Stop8,432178.2195977295,432183.22177805525,4.0,8.0,4,7.5,False,"[np.float64(5475588.970233031), np.float64(85900.12736219648), np.float64(3481176.802943193), np.float64(43319.90798010658), np.float64(10447777.51662579), np.float64(4116560.9877162464)]",bandpass+dc+sns
SS13,9,Start9,Stop9,432190.43339392485,432195.4294098503,4.0,9.0,5,8.5,False,"[np.float64(1992451.4689544332), np.float64(344585.30177574337), np.float64(5129752.026237506), np.float64(31742.64331016147), np.float64(2915977.95468536), np.float64(22832704.62736678)]",bandpass+dc+sns
SS13,10,Start10,Stop10,432202.6501939205,432207.69579354906,4.0,11.0,4,7.5,False,"[np.float64(1210843.1850188253), np.float64(248423.6809047904), np.float64(463761.98395635025), np.float64(318640.89257226355), np.float64(4031612.2694806685), np.float64(2389054.0551435924)]",bandpass+dc+sns
SS13,11,Start11,Stop11,432215.04853492783,432220.0539051538,4.0,7.5,5,8.5,False,"[np.float64(1472039.4534100026), np.float64(377891.04636258713), np.float64(2490302.3859785562), np.float64(14699.173444507123), np.float64(2738212.716377807), np.float64(149400162.72448266)]",bandpass+dc+sns
SS13,12,Start12,Stop12,432227.2509311225,432232.25271134824,4.0,8.5,0,7.0,False,"[np.float64(2103595.630423234), np.float64(430495.11196490587), np.float64(143114.95415229944), np.float64(65948.8590678383), np.float64(1400314.863748593), np.float64(472667.51165226777)]",bandpass+dc+sns
SS13,13,Start13,Stop13,432239.4551065173,432244.4609014432,4.0,7.0,0,7.0,True,"[np.float64(76934815.57425925), np.float64(119971.64131928378), np.float64(952851.508266519), np.float64(37543.15179728158), np.float64(586672.3362447197), np.float64(7855293.452098024)]",bandpass+dc+sns
SS13,14,Start14,Stop14,432251.6674725126,432256.4686218252,4.0,8.0,0,7.0,False,"[np.float64(16919862.10005586), np.float64(1373952.8277963288), np.float64(3092037.6106051872), np.float64(322375.04497881536), np.float64(5714041.858769571), np.float64(4346371.545412048)]",bandpass+dc+sns
SS13,15,Start15,Stop15,432263.87642300763,432268.8738862331,4.0,9.0,4,7.5,False,"[np.float64(2082782.121103981), np.float64(296394.7291855656), np.float64(5935394.650854077), np.float64(466286.5733626106), np.float64(8971749.960463112), np.float64(8003785.026936274)]",bandpass+dc+sns
SS13,16,Start16,Stop16,432276.08118010237,432280.88578981534,4.0,11.0,5,8.5,False,"[np.float64(3512515.4968461185), np.float64(157181.58553207477), np.float64(2309374.633322874), np.float64(654576.9801589795), np.float64(2149515.697307809), np.float64(6037538.744426467)]",bandpass+dc+sns
SS13,17,Start17,Stop17,432288.2884935974,432293.29391542333,4.0,7.5,4,7.5,True,"[np.float64(2526883.8594499617), np.float64(38702.30874347899), np.float64(490837.2427335428), np.float64(6641.740502968354), np.float64(23127898.45775362), np.float64(13588496.90336025)]",bandpass+dc+sns
SS13,18,Start18,Stop18,432300.69617690536,432305.6979924311,4.0,8.5,5,8.5,True,"[np.float64(6425253.351547715), np.float64(5009727.558270186), np.float64(4410744.174378613), np.float64(445886.041713857), np.float64(455735.9692087442), np.float64(846983372.6497993)]",bandpass+dc+sns
SS13,19,Start19,Stop19,432312.90703470056,432317.9082652263,4.0,7.0,0,7.0,True,"[np.float64(8125788.145246045), np.float64(433944.3148591245), np.float64(1316754.7195802173), np.float64(76778.42014244181), np.float64(1147375.9323465182), np.float64(1021561.8507121967)]",bandpass+dc+sns
SS13,20,Start20,Stop20,432325.1154147956,432330.1160520213,4.0,8.0,5,8.5,False,"[np.float64(2168092.1531372224), np.float64(282651.9245846041), np.float64(1419868.9531595195), np.float64(25803.355513772563), np.float64(2343893.8718946828), np.float64(35658289.244258806)]",bandpass+dc+sns
SS13,21,Start21,Stop21,432337.3261985908,432342.32559151633,4.0,9.0,2,9.0,True,"[np.float64(5844373.882259387), np.float64(34435.17481469539), np.float64(13087468.0425029), np.float64(183556.90187909774), np.float64(9977563.845969893), np.float64(5153022.022287108)]",bandpass+dc+sns
SS13,22,Start22,Stop22,432349.53049018554,432354.5335400113,4.0,11.0,5,8.5,False,"[np.float64(2665473.3412611987), np.float64(289705.8640049545), np.float64(669156.1652682412), np.float64(402970.5944204342), np.float64(2138120.2046120437), np.float64(29731785.624435104)]",bandpass+dc+sns
SS13,23,Start23,Stop23,432361.73455968034,432366.73831130617,4.0,7.5,4,7.5,True,"[np.float64(468647.5536875633), np.float64(262772.10596939124), np.float64(2007509.156271515), np.float64(52666.69179353482), np.float64(2436957.141225825), np.float64(800105.9087370567)]",bandpass+dc+sns
SS13,24,Start24,Stop24,432373.9596203764,432378.9504737014,4.0,8.5,4,7.5,False,"[np.float64(1495174.1268948368), np.float64(189540.3550839396), np.float64(367369.73337349156), np.float64(28328.905918802033), np.float64(9523527.825180653), np.float64(4972111.431155186)]",bandpass+dc+sns
SS14,1,Start1,Stop1,515103.36094496347,515108.3323346063,4.0,7.0,5,8.5,False,"[np.float64(739884.3255714372), np.float64(6040565.6373907905), np.float64(402757.85932276223), np.float64(31240915.323263034), np.float64(730454.9066934362), np.float64(44365862.44195454)]",bandpass+dc+sns
SS14,2,Start2,Stop2,515115.7339593701,515120.72263561306,4.0,8.0,3,11.0,False,"[np.float64(1880917.5183932302), np.float64(656597.330665614), np.float64(121828.54952522049), np.float64(187362812.35530683), np.float64(106144.83063630815), np.float64(1514863.5172294131)]",bandpass+dc+sns
SS14,3,Start3,Stop3,515127.92117847514,515132.9229039182,4.0,9.0,3,11.0,False,"[np.float64(68772.53674794997), np.float64(445582.2280514216), np.float64(2834697.330375456), np.float64(4309609.586346857), np.float64(58870.90203009993), np.float64(332395.93095960125)]",bandpass+dc+sns
SS14,4,Start4,Stop4,515140.1109697802,515145.1105742233,4.0,11.0,3,11.0,True,"[np.float64(100021.15904519217), np.float64(103905.02885399022), np.float64(130734.58034136026), np.float64(26188349.037609015), np.float64(37115.68058932277), np.float64(644860.6891234489)]",bandpass+dc+sns
SS14,5,Start5,Stop5,515152.3087539853,515157.31769122847,4.0,7.5,3,11.0,False,"[np.float64(162839.0591094532), np.float64(115994.48772414436), np.float64(394473.1402047579), np.float64(2445420.676275573), np.float64(493510.3199304347), np.float64(306753.64973223145)]",bandpass+dc+sns
SS14,6,Start6,Stop6,515164.4970753903,515169.4945964333,4.0,8.5,5,8.5,True,"[np.float64(315899.3688174583), np.float64(100696.29480389068), np.float64(413682.57306876313), np.float64(2774032.0211637584), np.float64(427379.37530173967), np.float64(3008213.3244056124)]",bandpass+dc+sns
SS14,7,Start7,Stop7,515176.69032379537,515181.6868005384,4.0,7.0,3,11.0,False,"[np.float64(136401.31614274165), np.float64(164285.1712411891), np.float64(430446.23699529294), np.float64(4346449.321503511), np.float64(156647.39655564242), np.float64(468416.320302423)]",bandpass+dc+sns
SS14,8,Start8,Stop8,515189.0888035022,515194.07884444523,4.0,8.0,3,11.0,False,"[np.float64(75761.3791370493), np.float64(283076.87897813454), np.float64(93649.70753237623), np.float64(912552.7056027869), np.float64(186741.77699490887), np.float64(275193.112454087)]",bandpass+dc+sns
SS14,9,Start9,Stop9,515201.27854940726,515206.27576685033,4.0,9.0,3,11.0,False,"[np.float64(6963.566057353223), np.float64(24105.001203415748), np.float64(569732.5928605455), np.float64(3554493.5903871357), np.float64(336746.79298903054), np.float64(108412.93155736019)]",bandpass+dc+sns
SS14,10,Start10,Stop10,515213.67323201406,515218.6675999571,4.0,11.0,3,11.0,True,"[np.float64(253183.18039193904), np.float64(197705.74003419673), np.float64(46290.73598110218), np.float64(30443351.959768914), np.float64(794088.8008077262), np.float64(553982.7386602077)]",bandpass+dc+sns
SS14,11,Start11,Stop11,515225.8690085191,515230.8662137622,4.0,7.5,3,11.0,False,"[np.float64(30083.618242371806), np.float64(24613.5524750695), np.float64(219922.4201192471), np.float64(2641923.72410338), np.float64(877216.2898806337), np.float64(903187.3431778504)]",bandpass+dc+sns
SS14,12,Start12,Stop12,515238.26263962593,515243.259450669,4.0,8.5,3,11.0,False,"[np.float64(229054.66496884532), np.float64(135249.38594156087), np.float64(303469.45173022465), np.float64(4501042.71331052), np.float64(493259.54912930646), np.float64(1949731.4831710786)]",bandpass+dc+sns
SS14,13,Start13,Stop13,515250.456408431,515255.4561424741,4.0,7.0,3,11.0,False,"[np.float64(157418.3110431111), np.float64(36656.647076401874), np.float64(16393.011485538806), np.float64(3754191.1322164675), np.float64(36393.145678690795), np.float64(189616.89660646446)]",bandpass+dc+sns
SS14,14,Start14,Stop14,515262.6553975361,515267.6545277792,4.0,8.0,3,11.0,False,"[np.float64(682780.6592223458), np.float64(119838.06928405762), np.float64(126672.07907375577), np.float64(5374568.096489021), np.float64(428647.82330203115), np.float64(1574400.9181932036)]",bandpass+dc+sns
SS14,15,Start15,Stop15,515275.0471504429,515280.04543348594,4.0,9.0,3,11.0,False,"[np.float64(121705.16801574526), np.float64(72718.97639547377), np.float64(384135.7438931893), np.float64(1719233.6920084567), np.float64(99467.12793506352), np.float64(367551.4986467455)]",bandpass+dc+sns
SS14,16,Start16,Stop16,515287.24697144807,515292.24213769106,4.0,11.0,3,11.0,True,"[np.float64(39476.647626780046), np.float64(8197.101520147782), np.float64(58364.03624935195), np.float64(5426801.3181809215), np.float64(610474.5800054128), np.float64(1252332.5977725855)]",bandpass+dc+sns
SS14,17,Start17,Stop17,515299.45628805325,515304.4523583963,4.0,7.5,3,11.0,False,"[np.float64(31014.19741212977), np.float64(86149.47665274856), np.float64(158424.04057899784), np.float64(7361494.38491455), np.float64(91294.52947364032), np.float64(218003.44253564294)]",bandpass+dc+sns
SS14,18,Start18,Stop18,515311.6377905582,515316.64056300133,4.0,8.5,3,11.0,False,"[np.float64(149317.12917459733), np.float64(54972.94475020148), np.float64(64247.62149735628), np.float64(3057899.4164277297), np.float64(266357.2258237382), np.float64(1266756.0741998143)]",bandpass+dc+sns
SS14,19,Start19,Stop19,515323.83851046336,515329.03489680815,4.0,7.0,3,11.0,False,"[np.float64(268525.28169632464), np.float64(26688.617097392722), np.float64(63871.16407874033), np.float64(3909030.00340028), np.float64(432686.07517979044), np.float64(419358.369731982)]",bandpass+dc+sns
SS14,20,Start20,Stop20,515336.0302736684,515341.23807461327,4.0,8.0,3,11.0,False,"[np.float64(79692.26693729726), np.float64(139041.23223534247), np.float64(14397.210591977318), np.float64(4435485.852793471), np.float64(491856.5991459464), np.float64(107383.10494153053)]",bandpass+dc+sns
SS14,21,Start21,Stop21,515348.42770067527,515353.4308217183,4.0,9.0,3,11.0,False,"[np.float64(55390.07245264469), np.float64(25926.719439146378), np.float64(266877.77465819695), np.float64(379606.0604906139), np.float64(56864.94036124162), np.float64(147147.67356209847)]",bandpass+dc+sns
SS14,22,Start22,Stop22,515360.83164268214,515365.82301022514,4.0,11.0,3,11.0,True,"[np.float64(69306.36561092618), np.float64(30630.110035933747), np.float64(61165.81853027319), np.float64(7927250.054227186), np.float64(697683.5781864305), np.float64(64555.62907420127)]",bandpass+dc+sns
SS14,23,Start23,Stop23,515373.0403917873,515378.02284523024,4.0,7.5,4,7.5,True,"[np.float64(70124.57505786463), np.float64(21985.512549699146), np.float64(4487.042036918773), np.float64(673161.738525688), np.float64(738884.3110953986), np.float64(154933.68796040592)]",bandpass+dc+sns
SS14,24,Start24,Stop24,515385.22014919226,515390.22829863545,4.0,8.5,5,8.5,True,"[np.float64(45075.04805748492), np.float64(265288.503301371), np.float64(81365.79117104919), np.float64(873947.0126427282), np.float64(314684.0784803784), np.float64(1445940.2751005027)]",bandpass+dc+sns
SS15,1,Start1,Stop1,515610.14998656313,515615.1454532493,4.0,7.0,0,7.0,True,"[np.float64(269148542.9972367), np.float64(294793.16818392125), np.float64(309179.37770699675), np.float64(156696.69052401916), np.float64(55629636.65026804), np.float64(792894.5278788963)]",bandpass+dc+sns
SS15,2,Start2,Stop2,515622.3565895736,515627.3531379598,4.0,8.0,4,7.5,False,"[np.float64(589094.7271568102), np.float64(2679116.1176125784), np.float64(7169454.276390185), np.float64(23708.57129119087), np.float64(9075612.559795706), np.float64(1507792.9815637227)]",bandpass+dc+sns
SS15,3,Start3,Stop3,515634.5532756839,515639.7706028739,4.0,9.0,4,7.5,False,"[np.float64(318217.3502724657), np.float64(2439657.088645431), np.float64(760351.3477021435), np.float64(207135.4748826056), np.float64(31913320.54868628), np.float64(3332325.509847113)]",bandpass+dc+sns
SS15,4,Start4,Stop4,515646.95959609776,515651.9507189839,4.0,11.0,4,7.5,False,"[np.float64(65954.8094546417), np.float64(334211.35271957214), np.float64(142710.13257019996), np.float64(1546147.841111956), np.float64(31688504.258927844), np.float64(1751438.6467588833)]",bandpass+dc+sns
SS15,5,Start5,Stop5,515659.15270400804,515664.15328309423,4.0,7.5,4,7.5,True,"[np.float64(122504.53471341793), np.float64(365211.5324845913), np.float64(532457.7916989181), np.float64(90423.00276646696), np.float64(94755377.57785264), np.float64(2476247.046623165)]",bandpass+dc+sns
SS15,6,Start6,Stop6,515671.35835751845,515676.3632912048,4.0,8.5,4,7.5,False,"[np.float64(474099.69059550134), np.float64(35561151.05656023), np.float64(133351.13195220358), np.float64(292528.2145231211), np.float64(42363997.63795297), np.float64(6282873.664587009)]",bandpass+dc+sns
SS15,7,Start7,Stop7,515683.5576954288,515688.7634927186,4.0,7.0,0,7.0,True,"[np.float64(24849791.782632727), np.float64(1036296.1123215847), np.float64(471285.747133747), np.float64(435400.10059079167), np.float64(19694663.302171674), np.float64(986896.6185656763)]",bandpass+dc+sns
SS15,8,Start8,Stop8,515695.76370873925,515700.96906022896,4.0,8.0,4,7.5,False,"[np.float64(622131.2193024774), np.float64(38116123.979740135), np.float64(211358.47410741285), np.float64(57861.75627028278), np.float64(272682507.40453583), np.float64(1023443.7649187075)]",bandpass+dc+sns
SS15,9,Start9,Stop9,515708.16407125304,515713.16432643926,4.0,9.0,4,7.5,False,"[np.float64(1241175.8523110733), np.float64(1272450.7247231342), np.float64(992059.2526875761), np.float64(185504.48685438267), np.float64(14580067.761669025), np.float64(860857.3523824317)]",bandpass+dc+sns
SS15,10,Start10,Stop10,515720.5661868669,515725.56448455306,4.0,11.0,4,7.5,False,"[np.float64(1567665.3338450529), np.float64(302745.3197254021), np.float64(233723.06056767813), np.float64(666311.2226016851), np.float64(53358034.204580165), np.float64(3121722.2343411245)]",bandpass+dc+sns
SS15,11,Start11,Stop11,515732.76585687726,515737.77242556354,4.0,7.5,2,9.0,False,"[np.float64(162981.84735752107), np.float64(63740.43806880319), np.float64(52210358.53606863), np.float64(42364.33418996739), np.float64(24249026.720480423), np.float64(1858952.2692346869)]",bandpass+dc+sns
SS15,12,Start12,Stop12,515744.98115268786,515749.97138457384,4.0,8.5,4,7.5,False,"[np.float64(8697233.930271227), np.float64(565604.1118320096), np.float64(160402.1487085063), np.float64(46169.20923416858), np.float64(120560499.45912874), np.float64(4158623.1068867445)]",bandpass+dc+sns
SS15,13,Start13,Stop13,515757.2007347985,515762.1894501845,4.0,7.0,4,7.5,False,"[np.float64(15186181.052532103), np.float64(358936.10107449023), np.float64(128723.20065726631), np.float64(209257.80369055714), np.float64(21434340.29591558), np.float64(4371639.816734696)]",bandpass+dc+sns
