subject,trial_idx,start_marker,stop_marker,start_time,stop_time,used_duration,true_freq,pred_class_idx,pred_freq,correct,rhos
SS09,22,Start22,Stop22,430164.47799234337,430169.48464253335,4.0,11.0,3,11.0,True,"[np.float64(0.38355644183663684), np.float64(0.2633225546842714), np.float64(0.2791049122518255), np.float64(0.42062476315946695), np.float64(0.22811329975207129), np.float64(0.17019537622218478)]"
SS09,23,Start23,Stop23,430176.6871792751,430181.67885216547,4.0,7.5,4,7.5,True,"[np.float64(0.21798992065653222), np.float64(0.23742386801443835), np.float64(0.20092065143618731), np.float64(0.2391026375730813), np.float64(0.2859729721332025), np.float64(0.23833558378959363)]"
SS09,24,Start24,Stop24,430188.68094971153,430193.68206700165,4.0,8.5,5,8.5,True,"[np.float64(0.2889865485586514), np.float64(0.30258328181687844), np.float64(0.24805425344850945), np.float64(0.21251309138213428), np.float64(0.2785325552715037), np.float64(0.47071378716571904)]"
SS10,1,Start1,Stop1,430690.21940168185,430695.2203141752,4.0,7.0,0,7.0,True,"[np.float64(0.3338441449279245), np.float64(0.2532929296745304), np.float64(0.1916964074404501), np.float64(0.17343341415592203), np.float64(0.2175288908576922), np.float64(0.23923382157316028)]"
SS10,2,Start2,Stop2,430702.6272237134,430707.6285784067,4.0,8.0,1,8.0,True,"[np.float64(0.27111691392494297), np.float64(0.3553535337342324), np.float64(0.2278768123061956), np.float64(0.3199459703338503), np.float64(0.31318246228083807), np.float64(0.29091310912688245)]"
SS10,3,Start3,Stop3,430714.83075994113,430720.0353219382,4.0,9.0,4,7.5,False,"[np.float64(0.24306691796143776), np.float64(0.32748914946128366), np.float64(0.34231338555413987), np.float64(0.21241247650243217), np.float64(0.35983418181752563), np.float64(0.26933304286805054)]"
SS10,4,Start4,Stop4,430727.2393131726,430732.2350001659,4.0,11.0,3,11.0,True,"[np.float64(0.2512658530017742), np.float64(0.24806325780965763), np.float64(0.2870409096175273), np.float64(0.389455571666122), np.float64(0.26156557221414306), np.float64(0.2933959948898712)]"
SS10,5,Start5,Stop5,430739.4427411003,430744.4500976937,4.0,7.5,4,7.5,True,"[np.float64(0.2894030631996143), np.float64(0.2799588994834392), np.float64(0.23861197672739773), np.float64(0.2433989263289802), np.float64(0.40293395884443434), np.float64(0.31630789454395003)]"
SS10,6,Start6,Stop6,430751.64603532804,430756.6978864223,4.0,8.5,5,8.5,True,"[np.float64(0.1971208391546214), np.float64(0.22413786248648648), np.float64(0.2499729486918181), np.float64(0.16055848787920426), np.float64(0.22260194530210847), np.float64(0.47738798369134733)]"
SS10,7,Start7,Stop7,430764.0512566595,430769.0570927529,4.0,7.0,0,7.0,True,"[np.float64(0.45112935853574554), np.float64(0.2749640893960009), np.float64(0.3418881320888839), np.float64(0.20224380562439043), np.float64(0.28832885885035103), np.float64(0.26264774830983606)]"
SS10,8,Start8,Stop8,430776.2655221874,430781.25826088054,4.0,8.0,1,8.0,True,"[np.float64(0.3174342529547864), np.float64(0.34277541704652364), np.float64(0.2938721203379539), np.float64(0.23309503469665535), np.float64(0.32784548677583714), np.float64(0.24427504714019885)]"
SS10,9,Start9,Stop9,430788.46459971496,430793.46277280827,4.0,9.0,4,7.5,False,"[np.float64(0.21903044143875255), np.float64(0.30938132763951776), np.float64(0.28154148346788777), np.float64(0.2430913319920591), np.float64(0.36047126858640705), np.float64(0.23123938451097276)]"
SS10,10,Start10,Stop10,430800.67509944283,430805.67893143615,4.0,11.0,3,11.0,True,"[np.float64(0.27002029955850887), np.float64(0.305103605567844), np.float64(0.22266384114131316), np.float64(0.3397772292644683), np.float64(0.3102095339568177), np.float64(0.24843747947530395)]"
SS10,11,Start11,Stop11,430812.87868257053,430817.8823588639,4.0,7.5,4,7.5,True,"[np.float64(0.18243556441987616), np.float64(0.19795432931664542), np.float64(0.20711863721104123), np.float64(0.23814681258271417), np.float64(0.39470107660196957), np.float64(0.21880333763128149)]"
SS10,12,Start12,Stop12,430825.08220559824,430830.0799972915,4.0,8.5,5,8.5,True,"[np.float64(0.27173062735459513), np.float64(0.25269456408625596), np.float64(0.2674938931829251), np.float64(0.22525800549472538), np.float64(0.2808290220401191), np.float64(0.3644954447963024)]"
SS10,13,Start13,Stop13,430837.2866171259,430842.2947971194,4.0,7.0,0,7.0,True,"[np.float64(0.48151779007359097), np.float64(0.41690711191146423), np.float64(0.21631357545596772), np.float64(0.2192396298529186), np.float64(0.3016792589916668), np.float64(0.27608256267744047)]"
SS10,14,Start14,Stop14,430849.49045035365,430854.5051532472,4.0,8.0,1,8.0,True,"[np.float64(0.28283127991325746), np.float64(0.4113935387244946), np.float64(0.21747585411337153), np.float64(0.23371357660160755), np.float64(0.2666303887652177), np.float64(0.23024300378500948)]"
SS10,15,Start15,Stop15,430861.7050030816,430866.69973997475,4.0,9.0,2,9.0,True,"[np.float64(0.2625700360277203), np.float64(0.2813662094603653), np.float64(0.3416493341034418), np.float64(0.2587935647702192), np.float64(0.2759844804969697), np.float64(0.2314044668542503)]"
SS10,16,Start16,Stop16,430873.90387450915,430878.91367080266,4.0,11.0,3,11.0,True,"[np.float64(0.2251952121834183), np.float64(0.38589542020246304), np.float64(0.22035758651513074), np.float64(0.45988247635023544), np.float64(0.2952217576252934), np.float64(0.2226222733401161)]"
SS10,17,Start17,Stop17,430886.3129254407,430891.31149553397,4.0,7.5,4,7.5,True,"[np.float64(0.3103202534789327), np.float64(0.27841115589664406), np.float64(0.1924655359133619), np.float64(0.2541802503847112), np.float64(0.3330293022392725), np.float64(0.24045568352471422)]"
SS10,18,Start18,Stop18,430898.71036377206,430903.7125928654,4.0,8.5,5,8.5,True,"[np.float64(0.2623797565314457), np.float64(0.30823334024721066), np.float64(0.20570971814466424), np.float64(0.23168519077536406), np.float64(0.2712819417780492), np.float64(0.4157461456141816)]"
SS10,19,Start19,Stop19,430910.91544299974,430915.9190207931,4.0,7.0,0,7.0,True,"[np.float64(0.41548355085534827), np.float64(0.26904005978297313), np.float64(0.25277421497700864), np.float64(0.2959653225230306), np.float64(0.3209049012720483), np.float64(0.19848033101615778)]"
SS10,20,Start20,Stop20,430923.1573154282,430927.92811411724,4.0,8.0,1,8.0,True,"[np.float64(0.24402880162567198), np.float64(0.28821267650908866), np.float64(0.2299820214634275), np.float64(0.25572311421485083), np.float64(0.271230524932284), np.float64(0.2819841658765223)]"
SS10,21,Start21,Stop21,430935.33119015535,430940.3546744491,4.0,9.0,2,9.0,True,"[np.float64(0.22682372407297458), np.float64(0.30823107472862454), np.float64(0.42434701309222733), np.float64(0.2508846175702722), np.float64(0.30407606878904786), np.float64(0.29088074226754895)]"
SS10,22,Start22,Stop22,430947.53398498305,430952.5396187764,4.0,11.0,3,11.0,True,"[np.float64(0.2190765740638121), np.float64(0.24514355713778538), np.float64(0.2589989833364284), np.float64(0.4145023103936995), np.float64(0.2985281004348001), np.float64(0.3238291706788648)]"
SS10,23,Start23,Stop23,430959.74417841085,430964.74360270414,4.0,7.5,4,7.5,True,"[np.float64(0.2692080251466097), np.float64(0.22052151805864378), np.float64(0.23957859284205382), np.float64(0.24457835420973334), np.float64(0.34969677868860427), np.float64(0.26431354711743327)]"
SS10,24,Start24,Stop24,430971.95139953867,430976.9524102319,4.0,8.5,5,8.5,True,"[np.float64(0.2505094162287979), np.float64(0.32462404921144794), np.float64(0.21213850250211902), np.float64(0.23259588625370503), np.float64(0.2328924337114884), np.float64(0.36092590565906607)]"
SS11,1,Start1,Stop1,431160.2850503977,431165.2964761862,4.0,7.0,0,7.0,True,"[np.float64(0.3796571532067434), np.float64(0.23776470415616352), np.float64(0.23562686510374897), np.float64(0.29138471782873576), np.float64(0.34543779834921823), np.float64(0.3379123386943236)]"
SS11,2,Start2,Stop2,431172.49342918256,431177.4924547716,4.0,8.0,1,8.0,True,"[np.float64(0.3151213914010141), np.float64(0.41958388537199925), np.float64(0.2353623409027059), np.float64(0.1847715631533731), np.float64(0.2894948116999979), np.float64(0.2578376995860272)]"
SS11,3,Start3,Stop3,431184.69246286777,431189.7030641563,4.0,9.0,2,9.0,True,"[np.float64(0.2560851204132146), np.float64(0.21412318517076603), np.float64(0.33675506785442993), np.float64(0.2627773335684008), np.float64(0.32681214119787666), np.float64(0.22838526204395476)]"
SS11,4,Start4,Stop4,431196.9018041525,431201.90456334146,4.0,11.0,1,8.0,False,"[np.float64(0.31296455514213467), np.float64(0.37696766282175004), np.float64(0.18871236227965316), np.float64(0.2789565628984219), np.float64(0.2697142660021018), np.float64(0.25325264827792293)]"
SS11,5,Start5,Stop5,431209.1066103375,431214.1112791263,4.0,7.5,4,7.5,True,"[np.float64(0.31302095192049195), np.float64(0.2744386648795498), np.float64(0.23575316600158422), np.float64(0.260274335837785), np.float64(0.483842449877732), np.float64(0.22571634640990618)]"
SS11,6,Start6,Stop6,431221.3207194221,431226.5225081025,4.0,8.5,5,8.5,True,"[np.float64(0.2704790682597895), np.float64(0.24465559464379222), np.float64(0.23243223525371257), np.float64(0.22935890218461588), np.float64(0.38181942670022184), np.float64(0.5235239022822415)]"
SS11,7,Start7,Stop7,431233.73171129834,431238.764617386,4.0,7.0,0,7.0,True,"[np.float64(0.4610235407780224), np.float64(0.24008954129556156), np.float64(0.2100596292076199), np.float64(0.24564138006448458), np.float64(0.29335815958848904), np.float64(0.24083641759312385)]"
SS11,8,Start8,Stop8,431245.9293641836,431250.9385503722,4.0,8.0,1,8.0,True,"[np.float64(0.252602176846955), np.float64(0.4049001756006018), np.float64(0.24970087420808543), np.float64(0.2165741178223346), np.float64(0.39229511874730705), np.float64(0.24132096213747886)]"
SS11,9,Start9,Stop9,431258.3356342601,431263.1419315573,4.0,9.0,2,9.0,True,"[np.float64(0.2179496783625125), np.float64(0.22287890612516478), np.float64(0.3792743688923619), np.float64(0.2249300903390138), np.float64(0.3462540344338213), np.float64(0.22790229547034296)]"
SS11,10,Start10,Stop10,431270.54358714493,431275.5463970338,4.0,11.0,3,11.0,True,"[np.float64(0.2713056901114055), np.float64(0.25986166903330105), np.float64(0.24074895030010374), np.float64(0.33555550056406325), np.float64(0.2995329243479398), np.float64(0.2608016325205203)]"
SS11,11,Start11,Stop11,431282.7557177296,431287.7543104187,4.0,7.5,4,7.5,True,"[np.float64(0.23663589865699092), np.float64(0.21747384196949326), np.float64(0.2648682106937464), np.float64(0.3146302475759169), np.float64(0.46693581627066977), np.float64(0.27768687399368397)]"
SS11,12,Start12,Stop12,431294.96635261434,431299.9615449035,4.0,8.5,3,11.0,False,"[np.float64(0.17071677117729026), np.float64(0.24068050157202062), np.float64(0.2478154362799893), np.float64(0.34026443209589785), np.float64(0.33072505703639693), np.float64(0.31627675772778974)]"
SS11,13,Start13,Stop13,431307.37311459077,431312.3771674796,4.0,7.0,0,7.0,True,"[np.float64(0.41710996842609693), np.float64(0.21580301437690375), np.float64(0.26920911148219073), np.float64(0.22450179793475242), np.float64(0.32066727140899887), np.float64(0.23316822986641322)]"
SS11,14,Start14,Stop14,431319.57481587585,431324.5791957647,4.0,8.0,1,8.0,True,"[np.float64(0.2438338301664016), np.float64(0.43538047747064124), np.float64(0.3328324110331448), np.float64(0.24836327998041802), np.float64(0.33075203503556183), np.float64(0.2260404889202245)]"
SS11,15,Start15,Stop15,431331.9839410522,431336.9864181411,4.0,9.0,2,9.0,True,"[np.float64(0.22359317794174577), np.float64(0.22424119760225814), np.float64(0.40795741544525155), np.float64(0.2503918894860206), np.float64(0.3062847758483606), np.float64(0.2761064665346659)]"
SS11,16,Start16,Stop16,431344.1956624369,431349.1954442259,4.0,11.0,3,11.0,True,"[np.float64(0.260210158323322), np.float64(0.2285140661484305), np.float64(0.2820860951671872), np.float64(0.41905356947272443), np.float64(0.21851906012960803), np.float64(0.25111651468171436)]"
SS11,17,Start17,Stop17,431356.60901891306,431361.60675510217,4.0,7.5,4,7.5,True,"[np.float64(0.245905904801947), np.float64(0.19539216165396817), np.float64(0.23990664137084267), np.float64(0.2766534778333211), np.float64(0.4540718176596051), np.float64(0.266950906437458)]"
SS11,18,Start18,Stop18,431368.81863049784,431373.81303238706,4.0,8.5,5,8.5,True,"[np.float64(0.22882353341744707), np.float64(0.23063334575141556), np.float64(0.2629161288942345), np.float64(0.1770983856109206), np.float64(0.2704589159053541), np.float64(0.34937362948895906)]"
SS11,19,Start19,Stop19,431381.0220149829,431386.018729272,4.0,7.0,0,7.0,True,"[np.float64(0.30085566567070815), np.float64(0.29866059220787866), np.float64(0.25395915091005355), np.float64(0.18494943287267324), np.float64(0.2582385266947079), np.float64(0.2688123580689653)]"
SS11,20,Start20,Stop20,431393.2256040679,431398.22449915693,4.0,8.0,1,8.0,True,"[np.float64(0.3087625807328739), np.float64(0.4409663130609297), np.float64(0.250014654962308), np.float64(0.2024022182275593), np.float64(0.32352665730596286), np.float64(0.21993493863451272)]"
SS11,21,Start21,Stop21,431405.4306302529,431410.4308599418,4.0,9.0,2,9.0,True,"[np.float64(0.24480448560789397), np.float64(0.28927581139792036), np.float64(0.4140406784594053), np.float64(0.19511375991244814), np.float64(0.2902182771780359), np.float64(0.2316450714714946)]"
SS11,22,Start22,Stop22,431417.6420358375,431422.65600602597,4.0,11.0,1,8.0,False,"[np.float64(0.27083796232302654), np.float64(0.30882867187471197), np.float64(0.22620351961196156), np.float64(0.2776341928575179), np.float64(0.24619056029279737), np.float64(0.19382078381487286)]"
SS11,23,Start23,Stop23,431429.6485104309,431434.92791530816,4.0,7.5,4,7.5,True,"[np.float64(0.2383131450874757), np.float64(0.23883515778835085), np.float64(0.2519052966589172), np.float64(0.21052231200104823), np.float64(0.3404023802887883), np.float64(0.2187838228766826)]"
SS11,24,Start24,Stop24,431442.05418430734,431447.065075296,4.0,8.5,1,8.0,False,"[np.float64(0.29671844013049464), np.float64(0.3184188910312289), np.float64(0.2846113644891606), np.float64(0.19291798851146602), np.float64(0.2249251074071719), np.float64(0.2743590948797117)]"
SS12,1,Start1,Stop1,431647.43400815886,431652.44458753226,4.0,7.0,0,7.0,True,"[np.float64(0.3997192684788971), np.float64(0.23731148302314922), np.float64(0.2623824461066197), np.float64(0.21356808131694685), np.float64(0.3181511935193858), np.float64(0.2429247287473674)]"
SS12,2,Start2,Stop2,431659.4458232362,431664.65701679257,4.0,8.0,1,8.0,True,"[np.float64(0.35569285652495813), np.float64(0.4471993271454512), np.float64(0.26013260206257494), np.float64(0.2260822470794651), np.float64(0.23862004352116506), np.float64(0.25744795580298496)]"
SS12,3,Start3,Stop3,431671.84589598054,431676.8519461544,4.0,9.0,2,9.0,True,"[np.float64(0.24427935986426227), np.float64(0.27477405168272545), np.float64(0.4780963784383887), np.float64(0.18829777117800423), np.float64(0.3243831931235907), np.float64(0.2470544525068771)]"
SS12,4,Start4,Stop4,431684.2585056238,431689.259453398,4.0,11.0,3,11.0,True,"[np.float64(0.36077862183498505), np.float64(0.29106389924559484), np.float64(0.20552003288299586), np.float64(0.3660657799787847), np.float64(0.27941903734514056), np.float64(0.2425204490954832)]"
SS12,5,Start5,Stop5,431696.4641664846,431701.4641031589,4.0,7.5,4,7.5,True,"[np.float64(0.2728313511952646), np.float64(0.25410681520557943), np.float64(0.21409205552284416), np.float64(0.16878826103043887), np.float64(0.39475046723551277), np.float64(0.2852832037835766)]"
SS12,6,Start6,Stop6,431708.4734575622,431713.479774636,4.0,8.5,5,8.5,True,"[np.float64(0.2803887224716027), np.float64(0.24786405123556693), np.float64(0.24367009504169565), np.float64(0.21150697498391066), np.float64(0.29200387675591516), np.float64(0.3323311262534114)]"
SS12,7,Start7,Stop7,431720.8784276061,431725.8860725798,4.0,7.0,0,7.0,True,"[np.float64(0.436762819922588), np.float64(0.265103181019556), np.float64(0.2192033120952316), np.float64(0.26278888300293585), np.float64(0.3176717483789043), np.float64(0.18687453266203174)]"
SS12,8,Start8,Stop8,431733.0868088667,431738.08887964085,4.0,8.0,5,8.5,False,"[np.float64(0.2797769929566287), np.float64(0.3483268794201971), np.float64(0.25802758002732634), np.float64(0.2968777281256033), np.float64(0.2518617014105416), np.float64(0.3607511029204996)]"
SS12,9,Start9,Stop9,431745.29918652703,431750.29827710136,4.0,9.0,2,9.0,True,"[np.float64(0.24991229660830863), np.float64(0.246068695578111), np.float64(0.3652824065612175), np.float64(0.23226851080826494), np.float64(0.32107235729573724), np.float64(0.2422772402051694)]"
SS12,10,Start10,Stop10,431757.5100284874,431762.50876416184,4.0,11.0,3,11.0,True,"[np.float64(0.2642962353641739), np.float64(0.2643700636906072), np.float64(0.18961399843522278), np.float64(0.41397028396321617), np.float64(0.30531932476564766), np.float64(0.25748865505924384)]"
SS12,11,Start11,Stop11,431769.7327884468,431774.71612182254,4.0,7.5,4,7.5,True,"[np.float64(0.25651906048533907), np.float64(0.25485569387772594), np.float64(0.21560809348094379), np.float64(0.22814726956270248), np.float64(0.49693533624436825), np.float64(0.20275855720915922)]"
SS12,12,Start12,Stop12,431782.1181839924,431787.12120306643,4.0,8.5,1,8.0,False,"[np.float64(0.28842536276071834), np.float64(0.3438206840337852), np.float64(0.24336540006529248), np.float64(0.23795522986018086), np.float64(0.32986511403808166), np.float64(0.30841962742085555)]"
SS12,13,Start13,Stop13,431794.32768475293,431799.3331716268,4.0,7.0,0,7.0,True,"[np.float64(0.403408292022686), np.float64(0.25216905316587757), np.float64(0.23125598420739277), np.float64(0.21042761197050208), np.float64(0.2692095922427586), np.float64(0.2760599317010907)]"
SS12,14,Start14,Stop14,431806.7428906959,431811.5415053874,4.0,8.0,1,8.0,True,"[np.float64(0.3009916203016221), np.float64(0.31453855100000994), np.float64(0.2337482508079032), np.float64(0.2579851058609732), np.float64(0.2970726684809854), np.float64(0.2051911280653951)]"
SS12,15,Start15,Stop15,431818.75286817347,431823.7585424473,4.0,9.0,2,9.0,True,"[np.float64(0.25086664921595503), np.float64(0.28368557081834983), np.float64(0.40582516049301715), np.float64(0.27464688894430006), np.float64(0.31966092231849913), np.float64(0.2999740851731901)]"
SS12,16,Start16,Stop16,431831.15295231773,431836.15601959184,4.0,11.0,0,7.0,False,"[np.float64(0.2870860169560112), np.float64(0.27411139736423373), np.float64(0.27327909178106025), np.float64(0.25526455761034705), np.float64(0.27994711669507055), np.float64(0.26446814384005435)]"
SS12,17,Start17,Stop17,431843.35864247865,431848.36103465274,4.0,7.5,4,7.5,True,"[np.float64(0.20551661927821838), np.float64(0.18692529673876454), np.float64(0.22254436067847821), np.float64(0.25334191174145826), np.float64(0.39171867801130306), np.float64(0.2366324001679172)]"
SS12,18,Start18,Stop18,431855.56611423934,431860.5724497131,4.0,8.5,4,7.5,False,"[np.float64(0.24869694074325954), np.float64(0.31142818278470347), np.float64(0.2502294364147426), np.float64(0.2686934828631403), np.float64(0.39540011770604394), np.float64(0.38559894404982414)]"
SS12,19,Start19,Stop19,431867.7822033993,431872.7786531739,4.0,7.0,0,7.0,True,"[np.float64(0.40749452442291617), np.float64(0.23587393817822608), np.float64(0.18692814216807735), np.float64(0.2622468510391606), np.float64(0.26126073693764873), np.float64(0.2318973114899465)]"
SS12,20,Start20,Stop20,431879.9830435606,431884.99399163394,4.0,8.0,1,8.0,True,"[np.float64(0.28588758464917946), np.float64(0.4094021011338464), np.float64(0.19423443275475386), np.float64(0.19884227480534294), np.float64(0.29511287810908293), np.float64(0.24853989178115365)]"
SS12,21,Start21,Stop21,431892.19512562087,431897.3924507784,4.0,9.0,2,9.0,True,"[np.float64(0.27811186147609135), np.float64(0.27806384998375394), np.float64(0.3711592341778283), np.float64(0.24100974950411985), np.float64(0.2333768193891292), np.float64(0.2671461854903842)]"
SS12,22,Start22,Stop22,431904.6011366647,431909.6046722387,4.0,11.0,3,11.0,True,"[np.float64(0.23360966990562096), np.float64(0.19620456807840989), np.float64(0.19400066273500585), np.float64(0.3835279415881047), np.float64(0.248625396129691), np.float64(0.3534408705186375)]"
SS12,23,Start23,Stop23,431916.80992322526,431921.8297523979,4.0,7.5,4,7.5,True,"[np.float64(0.24421637985289318), np.float64(0.2448426475641015), np.float64(0.2030429786387989), np.float64(0.24173543308657977), np.float64(0.540283055045035), np.float64(0.21218895887373015)]"
SS12,24,Start24,Stop24,431929.02602608525,431934.0163421604,4.0,8.5,5,8.5,True,"[np.float64(0.24274395103328406), np.float64(0.24201267006650767), np.float64(0.2625138303857012), np.float64(0.19549239254238945), np.float64(0.311413092872569), np.float64(0.4502047859179379)]"
SS13,1,Start1,Stop1,432092.3836158397,432097.3796741651,4.0,7.0,0,7.0,True,"[np.float64(0.4597587164731094), np.float64(0.23726085384014506), np.float64(0.2484008205671245), np.float64(0.23111974825989567), np.float64(0.30744201336252386), np.float64(0.193884735358408)]"
SS13,2,Start2,Stop2,432104.5785416339,432109.58263855975,4.0,8.0,1,8.0,True,"[np.float64(0.4144075610544595), np.float64(0.462615757278832), np.float64(0.2896022198335139), np.float64(0.20145614756076907), np.float64(0.22964797820542754), np.float64(0.1824293707927632)]"
SS13,3,Start3,Stop3,432116.9833015417,432121.9883661677,4.0,9.0,0,7.0,False,"[np.float64(0.3480007475106846), np.float64(0.21556886639951103), np.float64(0.34487322177813107), np.float64(0.1237411724317272), np.float64(0.24206303344984528), np.float64(0.24277233409617394)]"
SS13,4,Start4,Stop4,432129.19657653704,432134.1951763626,4.0,11.0,3,11.0,True,"[np.float64(0.23677896305754803), np.float64(0.2788723924890172), np.float64(0.2372470850954893), np.float64(0.45639332487630235), np.float64(0.2924783392939329), np.float64(0.18635890906982433)]"
SS13,5,Start5,Stop5,432141.4109151325,432146.4019905575,4.0,7.5,4,7.5,True,"[np.float64(0.25642317735235676), np.float64(0.28982776348301065), np.float64(0.19673341655373097), np.float64(0.2339211481171111), np.float64(0.4323876571848554), np.float64(0.30159668349330876)]"
SS13,6,Start6,Stop6,432153.6077017268,432158.61624285294,4.0,8.5,5,8.5,True,"[np.float64(0.36457162178476593), np.float64(0.23748839489083573), np.float64(0.21973157530258564), np.float64(0.17679565044719223), np.float64(0.27942739287142454), np.float64(0.3878359255841055)]"
SS13,7,Start7,Stop7,432166.0154768347,432171.01571656036,4.0,7.0,0,7.0,True,"[np.float64(0.41657673860338523), np.float64(0.29176799988795893), np.float64(0.2399029590617608), np.float64(0.15579398399550945), np.float64(0.27103735811959523), np.float64(0.2037975686472324)]"
SS13,8,Start8,Stop8,432178.2195977295,432183.22177805525,4.0,8.0,1,8.0,True,"[np.float64(0.32822144912233503), np.float64(0.4001549304297338), np.float64(0.2728421072688179), np.float64(0.24919870503139457), np.float64(0.29029508348240174), np.float64(0.234814546101626)]"
SS13,9,Start9,Stop9,432190.43339392485,432195.4294098503,4.0,9.0,2,9.0,True,"[np.float64(0.27130724739272744), np.float64(0.3137154792630007), np.float64(0.429704506201117), np.float64(0.18094301744616623), np.float64(0.2356950112224428), np.float64(0.27503883607947666)]"
SS13,10,Start10,Stop10,432202.6501939205,432207.69579354906,4.0,11.0,4,7.5,False,"[np.float64(0.2443161924759871), np.float64(0.24993750200052986), np.float64(0.18651063779196222), np.float64(0.289004622468949), np.float64(0.32184063443125294), np.float64(0.21823576469002945)]"
SS13,11,Start11,Stop11,432215.04853492783,432220.0539051538,4.0,7.5,4,7.5,True,"[np.float64(0.21092659674402808), np.float64(0.27915731478639644), np.float64(0.2073945600941395), np.float64(0.18581723978110012), np.float64(0.40948695718279754), np.float64(0.247256728936021)]"
SS13,12,Start12,Stop12,432227.2509311225,432232.25271134824,4.0,8.5,5,8.5,True,"[np.float64(0.23525331471150057), np.float64(0.2478434174964481), np.float64(0.21229692389087093), np.float64(0.21767004544569538), np.float64(0.3534242400433298), np.float64(0.4646790370463595)]"
SS13,13,Start13,Stop13,432239.4551065173,432244.4609014432,4.0,7.0,0,7.0,True,"[np.float64(0.3305139553641966), np.float64(0.23445594765507985), np.float64(0.24107868539484023), np.float64(0.23236488152316198), np.float64(0.29477484781828883), np.float64(0.26234636309773296)]"
SS13,14,Start14,Stop14,432251.6674725126,432256.4686218252,4.0,8.0,4,7.5,False,"[np.float64(0.3703424969113697), np.float64(0.4590326791668634), np.float64(0.2583566853276726), np.float64(0.29664115422208925), np.float64(0.48256236162915883), np.float64(0.3529647456103168)]"
SS13,15,Start15,Stop15,432263.87642300763,432268.8738862331,4.0,9.0,2,9.0,True,"[np.float64(0.2857640836249991), np.float64(0.2400659432718539), np.float64(0.3783076981665585), np.float64(0.32830270144777274), np.float64(0.29589099996479723), np.float64(0.23671906964916)]"
SS13,16,Start16,Stop16,432276.08118010237,432280.88578981534,4.0,11.0,3,11.0,True,"[np.float64(0.2449310048798996), np.float64(0.30930227011206296), np.float64(0.2271164044009048), np.float64(0.4080463075439134), np.float64(0.27468679255753187), np.float64(0.2718276171928267)]"
SS13,17,Start17,Stop17,432288.2884935974,432293.29391542333,4.0,7.5,4,7.5,True,"[np.float64(0.32907553229345343), np.float64(0.25192098101114063), np.float64(0.18465883510044442), np.float64(0.19780165880180495), np.float64(0.4113901426015542), np.float64(0.22931092537607936)]"
SS13,18,Start18,Stop18,432300.69617690536,432305.6979924311,4.0,8.5,5,8.5,True,"[np.float64(0.2692738715643855), np.float64(0.2766700841780996), np.float64(0.27090477402310836), np.float64(0.26799038368703776), np.float64(0.23856552801151049), np.float64(0.2921328834991625)]"
SS13,19,Start19,Stop19,432312.90703470056,432317.9082652263,4.0,7.0,0,7.0,True,"[np.float64(0.3383824412504623), np.float64(0.24141209788606957), np.float64(0.20977131071328114), np.float64(0.23181861177779012), np.float64(0.2773920098278672), np.float64(0.25228327491963437)]"
SS13,20,Start20,Stop20,432325.1154147956,432330.1160520213,4.0,8.0,1,8.0,True,"[np.float64(0.3049392316519331), np.float64(0.46576565842775924), np.float64(0.23138666079842474), np.float64(0.16185233621421716), np.float64(0.339321818319534), np.float64(0.23276470478536185)]"
SS13,21,Start21,Stop21,432337.3261985908,432342.32559151633,4.0,9.0,2,9.0,True,"[np.float64(0.2642391872453646), np.float64(0.2406309677496242), np.float64(0.47088670785839004), np.float64(0.2255755843087707), np.float64(0.35824670082623167), np.float64(0.27172382579607507)]"
SS13,22,Start22,Stop22,432349.53049018554,432354.5335400113,4.0,11.0,3,11.0,True,"[np.float64(0.25449151246146234), np.float64(0.24751544735480643), np.float64(0.24130666089649566), np.float64(0.41789292752225504), np.float64(0.30027442995324494), np.float64(0.24469864806676322)]"
SS13,23,Start23,Stop23,432361.73455968034,432366.73831130617,4.0,7.5,4,7.5,True,"[np.float64(0.2744496700865471), np.float64(0.22865377746574694), np.float64(0.23067460975248108), np.float64(0.25526541721316404), np.float64(0.4366370277582889), np.float64(0.2703886286176897)]"
SS13,24,Start24,Stop24,432373.9596203764,432378.9504737014,4.0,8.5,5,8.5,True,"[np.float64(0.23428729884924546), np.float64(0.26754983504137514), np.float64(0.19500889406987215), np.float64(0.21317925359280324), np.float64(0.34497272772619747), np.float64(0.36342745350348327)]"
SS14,1,Start1,Stop1,515103.36094496347,515108.3323346063,4.0,7.0,0,7.0,True,"[np.float64(0.3514066006068234), np.float64(0.28229079823033654), np.float64(0.23333936868345392), np.float64(0.21300640464245632), np.float64(0.25935097542535485), np.float64(0.1950108315480755)]"
SS14,2,Start2,Stop2,515115.7339593701,515120.72263561306,4.0,8.0,1,8.0,True,"[np.float64(0.2944172282806239), np.float64(0.3570327345510061), np.float64(0.20648670913904713), np.float64(0.16549533744554423), np.float64(0.3134072618715917), np.float64(0.20934428942266706)]"
SS14,3,Start3,Stop3,515127.92117847514,515132.9229039182,4.0,9.0,2,9.0,True,"[np.float64(0.24311036320348062), np.float64(0.23390256460411846), np.float64(0.33963581849418784), np.float64(0.2135714878033296), np.float64(0.29993143790204974), np.float64(0.2000141258276447)]"
